LOCATION,TYPE,DTE,VOUNO,REF_NO,PRICE_COST,QTY,UNITS,CATAGORY,DFLAG,AV_COST,WS_COST,RT_COST,SALE_COST,SUP_CUS,SUPP_CODE,BRAND_CODE,REF_NO2,ENTRYDTE,SALEMAN
6,4,1/21/2018,18140003,CCP-090955009,1050,1,1,,,551.641,1050,1050,840,17-452,16-1203,0001,SECTION S,,
1,2,1/30/2018,21810006,CD-269445000,10.728,32,1,P,,10.523,0,0,0,30-551,16-120P,0335,CDIOR,,
1,2,1/30/2018,21810006,CD-290945100,12.251,88,1,P,,12.27,0,0,0,30-551,16-120P,0212,CDIOR,,
1,2,1/30/2018,21810006,CD-257336300,22.329,53,1,P,,11.165,0,0,0,30-551,16-120P,0605,CDIOR,,
1,2,1/30/2018,21810006,CD-257426000,18.157,29,1,P,,17.831,0,0,0,30-551,16-120P,0408,CDIOR,,
1,2,1/30/2018,21810006,CD-957791030,0,11,1,P,,0,0,0,0,30-551,16-120P,0164,SECTION P,,
1,2,1/30/2018,21810006,CD-957791020,0,10,1,P,,0,0,0,0,30-551,16-120P,0164,SECTION P,,
1,2,1/30/2018,21810006,CD-957791010,0,1,1,P,,0,0,0,0,30-551,16-120P,1003,SECTION P,,
1,2,1/30/2018,21810006,CD-957791040,0,10,1,P,,0,0,0,0,30-551,16-120P,0164,SECTION P,,
1,2,1/30/2018,21810006,CD-256753500,22.72,125,1,P,,17.811,0,0,0,30-551,16-120P,0212,CDIOR,,
1,2,1/30/2018,21810006,CD-823146000,13.225,39,1,P,,13.225,0,0,0,30-551,16-120P,0999,CDIOR,,
1,2,1/30/2018,21810006,CD-267616001,0,6,1,P,,0,0,0,0,30-551,16-120P,0335,CDIOR,,
1,2,1/30/2018,21810006,CD-257624000,14.64,31,1,P,,14.64,0,0,0,30-551,16-120P,0605,CDIOR,,
1,2,1/30/2018,21810006,CD-257856300,17.902,77,1,P,,5.265,0,0,0,30-551,16-120P,0605,CDIOR,,
1,2,1/30/2018,21810006,CD-238102001,0,75,1,P,,0,0,0,0,30-551,16-120P,0405,CDIOR,,
1,2,1/30/2018,21810007,CD-253653000,0,1,1,P,,0,0,0,0,20-42,16-120P,0212,SECTION P,,
6,5,1/31/2018,21810065,CD-002860437,118,1,1,,,82.942,118,118,0,STKTR8,16-120,0250,SECTION S,,
6,5,1/31/2018,21810065,CD-077895001,143,2,1,,,109.619,143,143,0,STKTR8,16-120,0366,SECTION S,,
6,5,1/31/2018,21810065,CD-077895002,143,2,1,,,109.442,143,143,0,STKTR8,16-120,0366,SECTION S,,
6,5,1/31/2018,21810065,CD-002860751,118,1,1,,,84.339,118,118,0,STKTR8,16-120,0250,SECTION S,,
6,5,1/31/2018,21810065,CD-002860771,118,1,1,,,88.085,118,118,0,STKTR8,16-120,0250,SECTION S,,
6,5,1/31/2018,21810065,CD-077510888,125,1,1,,,90.284,125,125,0,STKTR8,16-120,0200,CDIOR,,
6,5,1/31/2018,21810065,CD-002862369,118,1,1,,,88.734,118,118,0,STKTR8,16-120,0250,SECTION S,,
6,5,1/31/2018,21810065,CD-002862546,118,1,1,,,88.734,118,118,0,STKTR8,16-120,0250,SECTION S,,
6,5,1/31/2018,21810065,CD-028512311,105,1,1,,,78.431,105,105,0,STKTR8,16-120,0235,SECTION S,,
6,5,1/31/2018,21810065,CD-028512364,105,1,1,,,78.431,105,105,0,STKTR8,16-120,0235,SECTION S,,
6,5,1/31/2018,21810065,CD-028512684,105,1,1,,,78.431,105,105,0,STKTR8,16-120,0235,SECTION S,,
6,5,1/31/2018,21810065,CD-000275802,101,1,1,,,77.076,101,101,0,STKTR8,16-120,0231,SECTION S,,
6,5,1/31/2018,21810065,CD-000294992,87,1,1,,,67.083,87,87,0,STKTR8,16-120,0231,SECTION S,,
6,5,1/31/2018,21810065,CD-077525738,83,1,1,,,62.741,83,83,0,STKTR8,16-120,0200,SECTION S,,
6,5,1/31/2018,21810065,CD-071944001,249,1,1,,,191.879,249,249,0,STKTR8,16-120,0211,SECTION S,,
6,5,1/31/2018,21810065,CD-071944002,249,1,1,,,191.879,249,249,0,STKTR8,16-120,0211,SECTION S,,
6,5,1/31/2018,21810065,CD-028512451,105,1,1,,,78.426,105,105,0,STKTR8,16-120,0235,SECTION S,,
6,5,1/31/2018,21810065,CD-028512776,105,1,1,,,78.426,105,105,0,STKTR8,16-120,0235,SECTION S,,
6,5,1/31/2018,21810065,CD-002298001,139,1,1,,,107.037,139,139,0,STKTR8,16-120,0225,SECTION S,,
6,5,1/31/2018,21810065,CD-014806634,195,2,1,,,150.384,195,195,0,STKTR8,16-120,0200,SECTION S,,
6,5,1/31/2018,21810065,CD-014806644,195,2,1,,,150.384,195,195,0,STKTR8,16-120,0200,SECTION S,,
14,5,1/31/2018,21810066,CD-002860437,118,1,1,,,82.942,118,118,0,STKTR8,16-120,0250,SECTION S,,
14,5,1/31/2018,21810066,CD-014710530,99,2,1,,,74.148,99,99,0,STKTR8,16-120,0200,SECTION S,,
14,5,1/31/2018,21810066,CD-014710740,99,1,1,,,74.176,99,99,0,STKTR8,16-120,0200,SECTION S,,
14,5,1/31/2018,21810066,CD-014806374,195,5,1,,,150.44,195,195,0,STKTR8,16-120,0200,SECTION S,,
14,5,1/31/2018,21810066,CD-014806434,195,4,1,,,150.505,195,195,0,STKTR8,16-120,0200,SECTION S,,
14,5,1/31/2018,21810066,CD-077895001,143,1,1,,,109.619,143,143,0,STKTR8,16-120,0366,SECTION S,,
14,5,1/31/2018,21810066,CD-002860751,118,2,1,,,84.339,118,118,0,STKTR8,16-120,0250,SECTION S,,
14,5,1/31/2018,21810066,CD-002860771,118,5,1,,,88.085,118,118,0,STKTR8,16-120,0250,SECTION S,,
14,5,1/31/2018,21810066,CD-000294678,87,1,1,,,64.899,87,87,0,STKTR8,16-120,0231,SECTION S,,
14,5,1/31/2018,21810066,CD-002862546,118,1,1,,,88.734,118,118,0,STKTR8,16-120,0250,SECTION S,,
14,5,1/31/2018,21810066,CD-028512311,105,1,1,,,78.431,105,105,0,STKTR8,16-120,0235,SECTION S,,
14,5,1/31/2018,21810066,CD-028512364,105,1,1,,,78.431,105,105,0,STKTR8,16-120,0235,SECTION S,,
14,5,1/31/2018,21810066,CD-000275802,101,3,1,,,77.076,101,101,0,STKTR8,16-120,0231,SECTION S,,
14,5,1/31/2018,21810066,CD-000294382,87,1,1,,,67.083,87,87,0,STKTR8,16-120,0231,SECTION S,,
14,5,1/31/2018,21810066,CD-000294992,87,2,1,,,67.083,87,87,0,STKTR8,16-120,0231,SECTION S,,
14,5,1/31/2018,21810066,CD-071944001,249,1,1,,,191.879,249,249,0,STKTR8,16-120,0211,SECTION S,,
14,5,1/31/2018,21810066,CD-028512451,105,2,1,,,78.426,105,105,0,STKTR8,16-120,0235,SECTION S,,
14,5,1/31/2018,21810066,CD-028512776,105,2,1,,,78.426,105,105,0,STKTR8,16-120,0235,SECTION S,,
14,5,1/31/2018,21810066,CD-027650042,133,1,1,,,96.28,133,133,0,STKTR8,16-120,0225,SECTION S,,
14,5,1/31/2018,21810066,CD-027650046,133,2,1,,,96.28,133,133,0,STKTR8,16-120,0225,SECTION S,,
14,5,1/31/2018,21810066,CD-000298128,96,2,1,,,73.817,96,96,0,STKTR8,16-120,0201,SECTION S,,
14,5,1/31/2018,21810067,CD-000298995,96,1,1,,,73.817,96,96,0,STKTR8,16-120,0231,SECTION S,,
14,5,1/31/2018,21810067,CD-014830521,112,1,1,,,86.496,112,112,0,STKTR8,16-120,0200,SECTION S,,
16,5,1/31/2018,21810068,CD-002860437,118,2,1,,,82.942,118,118,0,STKTR8,16-120,0250,SECTION S,,
16,5,1/31/2018,21810068,CD-002860457,118,3,1,,,82.942,118,118,0,STKTR8,16-120,0250,SECTION S,,
16,5,1/31/2018,21810068,CD-002860771,118,1,1,,,88.085,118,118,0,STKTR8,16-120,0250,SECTION S,,
16,5,1/31/2018,21810068,CD-077510888,125,2,1,,,90.284,125,125,0,STKTR8,16-120,0200,CDIOR,,
16,5,1/31/2018,21810068,CD-002862369,118,1,1,,,88.734,118,118,0,STKTR8,16-120,0250,SECTION S,,
16,5,1/31/2018,21810068,CD-002862546,118,2,1,,,88.734,118,118,0,STKTR8,16-120,0250,SECTION S,,
16,5,1/31/2018,21810068,CD-028512684,105,1,1,,,78.431,105,105,0,STKTR8,16-120,0235,SECTION S,,
16,5,1/31/2018,21810068,CD-000294992,87,1,1,,,67.083,87,87,0,STKTR8,16-120,0231,SECTION S,,
16,5,1/31/2018,21810068,CD-071944001,249,2,1,,,191.879,249,249,0,STKTR8,16-120,0211,SECTION S,,
16,5,1/31/2018,21810068,CD-028512451,105,1,1,,,78.426,105,105,0,STKTR8,16-120,0235,SECTION S,,
16,5,1/31/2018,21810068,CD-028512776,105,2,1,,,78.426,105,105,0,STKTR8,16-120,0235,SECTION S,,
16,5,1/31/2018,21810068,CD-027650042,133,3,1,,,96.28,133,133,0,STKTR8,16-120,0225,SECTION S,,
16,5,1/31/2018,21810068,CD-027650046,133,2,1,,,96.28,133,133,0,STKTR8,16-120,0225,SECTION S,,
16,5,1/31/2018,21810068,CD-014806644,195,1,1,,,150.384,195,195,0,STKTR8,16-120,0200,SECTION S,,
16,5,1/31/2018,21810068,CD-014830521,112,2,1,,,86.496,112,112,0,STKTR8,16-120,0200,SECTION S,,
19,5,1/31/2018,21810069,CD-002860437,118,3,1,,,82.942,118,118,0,STKTR8,16-120,0250,SECTION S,,
19,5,1/31/2018,21810069,CD-000294306,87,2,1,,,65.053,87,87,0,STKTR8,16-120,0231,SECTION S,,
19,5,1/31/2018,21810069,CD-014710530,99,1,1,,,74.148,99,99,0,STKTR8,16-120,0200,SECTION S,,
19,5,1/31/2018,21810069,CD-014715351,115,1,1,,,83.373,115,115,0,STKTR8,16-120,0200,SECTION S,,
19,5,1/31/2018,21810069,CD-002860751,118,1,1,,,84.339,118,118,0,STKTR8,16-120,0250,SECTION S,,
19,5,1/31/2018,21810069,CD-002860771,118,2,1,,,88.085,118,118,0,STKTR8,16-120,0250,SECTION S,,
19,5,1/31/2018,21810069,CD-014865864,198,1,1,,,152.563,198,198,0,STKTR8,16-120,0200,SECTION S,,
19,5,1/31/2018,21810069,CD-077510888,125,2,1,,,90.284,125,125,0,STKTR8,16-120,0200,CDIOR,,
19,5,1/31/2018,21810069,CD-002862369,118,1,1,,,88.734,118,118,0,STKTR8,16-120,0250,SECTION S,,
19,5,1/31/2018,21810069,CD-002862546,118,2,1,,,88.734,118,118,0,STKTR8,16-120,0250,SECTION S,,
19,5,1/31/2018,21810069,CD-002862986,118,1,1,,,88.734,118,118,0,STKTR8,16-120,0250,SECTION S,,
19,5,1/31/2018,21810069,CD-028512981,105,1,1,,,78.431,105,105,0,STKTR8,16-120,0235,SECTION S,,
19,5,1/31/2018,21810069,CD-000275802,101,3,1,,,77.076,101,101,0,STKTR8,16-120,0231,SECTION S,,
19,5,1/31/2018,21810069,CD-916470000,195,5,1,,,150.355,195,195,0,STKTR8,16-120,0200,SECTION S,,
19,5,1/31/2018,21810069,CD-071944001,249,1,1,,,191.879,249,249,0,STKTR8,16-120,0211,SECTION S,,
19,5,1/31/2018,21810069,CD-028512451,105,1,1,,,78.426,105,105,0,STKTR8,16-120,0235,SECTION S,,
19,5,1/31/2018,21810069,CD-028512776,105,1,1,,,78.426,105,105,0,STKTR8,16-120,0235,SECTION S,,
19,5,1/31/2018,21810069,CD-000298775,96,2,1,,,73.817,96,96,0,STKTR8,16-120,0231,SECTION S,,
19,5,1/31/2018,21810069,CD-014806644,195,1,1,,,150.384,195,195,0,STKTR8,16-120,0200,SECTION S,,
22,5,1/31/2018,21810070,CD-002860437,118,1,1,,,82.942,118,118,0,STKTR8,16-120,0250,SECTION S,,
22,5,1/31/2018,21810070,CD-002860771,118,1,1,,,88.085,118,118,0,STKTR8,16-120,0250,SECTION S,,
22,5,1/31/2018,21810070,CD-000294858,87,2,1,,,64.899,87,87,0,STKTR8,16-120,0231,SECTION S,,
22,5,1/31/2018,21810070,CD-077510888,125,1,1,,,90.284,125,125,0,STKTR8,16-120,0200,CDIOR,,
22,5,1/31/2018,21810070,CD-002862546,118,1,1,,,88.734,118,118,0,STKTR8,16-120,0250,SECTION S,,
22,5,1/31/2018,21810070,CD-027650042,133,1,1,,,96.28,133,133,0,STKTR8,16-120,0225,SECTION S,,
22,5,1/31/2018,21810070,CD-027650046,133,1,1,,,96.28,133,133,0,STKTR8,16-120,0225,SECTION S,,
22,5,1/31/2018,21810070,CD-000298128,96,1,1,,,73.817,96,96,0,STKTR8,16-120,0201,SECTION S,,
22,5,1/31/2018,21810070,CD-000298775,96,1,1,,,73.817,96,96,0,STKTR8,16-120,0231,SECTION S,,
22,5,1/31/2018,21810070,CD-014806634,195,1,1,,,150.384,195,195,0,STKTR8,16-120,0200,SECTION S,,
22,5,1/31/2018,21810070,CD-014830521,112,1,1,,,86.496,112,112,0,STKTR8,16-120,0200,SECTION S,,
19,3,1/29/2018,18130009,CD-065844005,258,1,1,,,138.086,175.44,258,258,02-019,16-120,0347,SECTION S,,
19,3,1/29/2018,18130009,CD-009722109,332,1,1,,,176.837,225.76,332,332,02-019,16-120,0150,CDIOR,,
22,2,1/26/2018,18120065,CD-077080032,238,1,1,,,127.276,161.84,238,190,17-4491,16-120,0370,SECTION S,,
22,2,1/26/2018,18120066,CCP-084028009,1500,1,1,,,804.435,1500,1500,1200,17-4491,16-1203,0387,SECTION S,,
22,2,1/26/2018,18120067,CD-361524609,540,1,1,,,288.783,367.2,540,432,17-4491,16-120P,0373,SECTION P,,
22,2,1/26/2018,18120067,CCP-090955009,1050,1,1,,,551.641,1050,1050,840,17-4491,16-1203,0001,SECTION S,,
22,2,1/26/2018,18120068,CD-002436000,172,1,1,,,91.872,116.96,172,137.51741,17-4491,16-120,0306,CDIOR,,
22,2,1/26/2018,18120068,CD-002145000,172,1,1,,,91.935,116.96,172,137.51741,17-4491,16-120,0306,CDIOR,,
22,2,1/26/2018,18120068,CD-072131000,317,1,1,,,169.51,215.56,317,253.44778,17-4491,16-120,0347,SECTION S,,
22,2,1/26/2018,18120068,CD-002116000,172,1,1,,,91.952,116.96,172,137.51741,17-4491,16-120,0306,CDIOR,,
22,2,1/26/2018,18120069,CD-032624889,540,1,1,,,287.743,367.2,540,432,17-4491,16-120,0100,SECTION S,,
22,2,1/26/2018,18120070,CD-002782999,173,1,1,,,88.127,117.64,173,173,17-4491,16-120,0243,SECTION S,,
22,2,1/27/2018,18120071,CCP-090916000,2100,1,1,,,1116.156,2100,2100,1680,17-4491,16-1203,0386,SECTION S,,
22,2,1/27/2018,18120072,CD-077885010,238,1,1,,,127.288,161.84,238,190,17-4491,16-120,0370,SECTION S,,
22,2,1/27/2018,18120073,CD-6922-9,377,1,1,,,200.44,256.36,377,301,17-4491,16-120,0105,CDIOR,,
22,2,1/27/2018,18120074,CCP-084055009,1050,1,1,,,561.807,1050,1050,840,17-4491,16-1203,0387,SECTION S,,
22,2,1/27/2018,18120074,CCP-090655009,1050,1,1,,,500.987,1050,1050,840,17-4491,16-1203,0379,SECTION S,,
22,2,1/27/2018,18120075,CCP-084028009,1500,1,1,,,804.435,1500,1500,1200,17-4491,16-1203,0387,SECTION S,,
22,2,1/27/2018,18120076,CCP-090955009,1050,1,1,,,551.641,1050,1050,840,17-4491,16-1203,0001,SECTION S,,
22,2,1/28/2018,18120077,CD-072035010,263,1,1,,,140.655,178.84,263,210,17-4491,16-120,0370,SECTION S,,
22,2,1/28/2018,18120078,CCP-090955009,1050,1,1,,,551.641,1050,1050,840,17-4491,16-1203,0001,SECTION S,,
22,2,1/29/2018,18120079,CD-001600009,200,1,1,,,106.946,136,200,160,17-4491,16-120,0100,CDIOR,,
22,2,1/29/2018,18120080,CD-001901009,223,1,1,,,119.075,151.64,223,178.28309,17-4491,16-120,0100,SECTION S,,
22,2,1/29/2018,18120080,CD-032624889,540,1,1,,,287.743,367.2,540,431.71691,17-4491,16-120,0100,SECTION S,,
22,2,1/29/2018,18120081,CD-032622889,377,1,1,,,201.622,256.36,377,301,17-4491,16-120,0100,SECTION S,,
22,2,1/29/2018,18120082,CD-033230030,278,1,1,,,140.581,189.04,278,221.96899,17-4491,16-120,0370,SECTION S,,
22,2,1/29/2018,18120082,CD-077900032,238,1,1,,,121.279,161.84,238,190.03101,17-4491,16-120,0370,SECTION S,,
22,3,1/26/2018,18130029,CD-002782752,173,1,1,,,92.008,117.64,173,138.33333,02-022,16-120,0243,SECTION S,,
22,3,1/26/2018,18130029,CD-002782999,173,1,1,,,88.127,117.64,173,138.33333,02-022,16-120,0243,SECTION S,,
22,3,1/26/2018,18130029,CD-002782941,173,1,1,,,92.313,117.64,173,138.33333,02-022,16-120,0243,SECTION S,,
22,3,1/27/2018,18130030,CD-076324009,659,1,1,,,352.476,448.12,659,527,02-022,16-120,0104,CDIOR,,
22,4,1/27/2018,18140005,CCP-090916000,2100,1,1,,,1116.156,2100,2100,1680,17-4491,16-1203,0386,SECTION S,,
8,2,1/27/2018,18120021,CD-006282979,258,1,1,,,163.071,258,258,212.43859,17-4523,16-120,0164,CDIOR,,
8,2,1/27/2018,18120021,CD-006224609,369,1,1,,,180.772,369,369,303.83658,17-4523,16-120,0154,CDIOR,,
8,2,1/27/2018,18120021,CD-048924809,323,1,1,,,159.567,323,323,265.95994,17-4523,16-120,0159,CDIOR,,
8,2,1/27/2018,18120021,CD-378043000,373,1,1,,,249.256,373,373,307.13021,17-4523,16-120,0153,SECTION S,,
8,2,1/27/2018,18120021,CD-378180000,349,1,1,,,235.753,349,349,287.36848,17-4523,16-120,0150,SECTION S,,
8,2,1/27/2018,18120021,CD-004158009,225,1,1,,,245.053,225,225,185.26621,17-4523,16-120,0110,CDIOR,,
8,2,1/27/2018,18120022,CD-004153009,160,1,1,,,175.314,160,160,160,17-4523,16-120,0110,CDIOR,,
8,2,1/27/2018,18120023,CD-6369-1,79,1,1,,,50.721,79,79,55,17-4523,16-120,0153,CDIOR,,
8,2,1/28/2018,18120024,CD-004158009,225,2,1,,,245.053,225,225,225,17-4523,16-120,0110,CDIOR,,
8,2,1/28/2018,18120025,CD-005224209,210,1,1,,,233.025,210,210,210,17-4523,16-120,0154,SECTION S,,
8,2,1/28/2018,18120026,CD-005224009,345,2,1,,,212.792,345,345,241.5,17-4523,16-120,0154,CDIOR,,
8,2,1/29/2018,18120027,CD-008307700,401,1,1,,,236.239,401,401,280.33435,17-4523,16-120,0116,CDIOR,,
8,2,1/29/2018,18120027,CD-006037849,273,1,1,,,159.527,273,273,190.85106,17-4523,16-120,0116,CDIOR,,
8,2,1/29/2018,18120027,CD-072222709,313,1,1,,,183.327,313,313,218.81459,17-4523,16-120,0154,CDIOR,,
8,2,1/29/2018,18120028,CD-006224609,369,1,1,,,180.772,369,369,258,17-4523,16-120,0154,CDIOR,,
16,3,1/30/2018,18130017,CD-076970202,245,1,1,,,130.92,166.6,245,245,02-016,16-120,0211,CDIOR,,
16,3,1/30/2018,18130017,CD-028520869,173,1,1,,,91.822,117.64,173,173,02-016,16-120,0249,SECTION S,,
16,3,1/30/2018,18130018,CD-007822009,365,1,1,,,185.188,248.2,365,365,02-016,16-120,0151,CDIOR,,
16,3,1/30/2018,18130018,CD-072035010,263,1,1,,,140.655,178.84,263,263,02-016,16-120,0370,SECTION S,,
16,3,1/30/2018,18130019,CD-002763430,190,1,1,,,101.522,129.2,190,190,02-016,16-120,0225,SECTION S,,
16,3,1/30/2018,18130019,CD-069740090,168,1,1,,,89.726,114.24,168,168,02-016,16-120,0200,SECTION S,,
16,3,1/30/2018,18130019,CD-6344009,540,1,1,,,278.341,367.2,540,540,02-016,16-120,0109,CDIOR,,
19,3,1/30/2018,18130010,CD-060531000,470,1,1,,,229.71,319.6,470,470,02-019,16-120,0347,SECTION S,,
19,3,1/30/2018,18130011,CD-060650000,704,1,1,,,354.783,478.72,704,704,02-019,16-120,0347,SECTION S,,
19,3,1/30/2018,18130012,CD-918254000,512,1,1,,,273.883,348.16,512,512,02-019,16-120,0204,SECTION S,,
22,2,1/30/2018,18120083,CD-000834000,259,1,1,,,138.504,176.12,259,207,17-4491,16-120,0170,SECTION S,,
22,2,1/30/2018,18120084,CD-073033000,608,1,1,,,288.072,413.44,608,486,17-4491,16-120,0347,SECTION S,,
22,2,1/30/2018,18120085,CCP-095355009,1050,1,1,,,546.687,1050,1050,840,17-4491,16-1203,0383,SECTION S,,
14,2,1/28/2018,18120071,CD-099274000,83,1,1,,,44.378,56.44,83,66,17-449,16-120,0185,SECTION S,,
14,2,1/28/2018,18120071,CD-099193000,83,1,1,,,41.577,56.44,83,66,17-449,16-120,0370,SECTION S,,
14,2,1/29/2018,18120072,CD-071525889,208,1,1,,,109.021,141.44,208,166,17-449,16-120,0211,SECTION S,,
14,2,1/29/2018,18120073,CD-001600009,200,1,1,,,106.946,136,200,158,17-449,16-120,0100,CDIOR,,
14,2,1/29/2018,18120074,CD-077080050,238,1,1,,,127.276,161.84,238,190,17-449,16-120,0370,SECTION S,,
14,2,1/29/2018,18120075,CD-076322009,466,1,1,,,249.234,316.88,466,389,17-449,16-120,0104,CDIOR,,
14,2,1/29/2018,18120076,CD-74620-553,118,1,1,,,61.733,80.24,118,118,17-449,16-120,0200,CDIOR,,
14,2,1/29/2018,18120077,CD-006624709,466,1,1,,,249.319,316.88,466,466,17-449,16-120,0181,CDIOR,,
14,2,1/29/2018,18120078,CD-033240020,243,1,1,,,129.948,165.24,243,194.20284,17-449,16-120,0370,SECTION S,,
14,2,1/29/2018,18120078,CD-077893023,250,1,1,,,134.402,170,250,199.79716,17-449,16-120,0370,SECTION S,,
14,2,1/30/2018,18120079,CD-070720020,446,1,1,,,230.332,303.28,446,353,17-449,16-120,0347,SECTION S,,
14,2,1/30/2018,18120080,CD-049223009,564,1,1,,,301.574,383.52,564,451,17-449,16-120,0159,SECTION S,,
14,2,1/30/2018,18120081,CD-008286009,824,1,1,,,438.225,560.32,824,659,17-449,16-120,0100,SECTION S,,
14,3,1/30/2018,18130010,CD-008286009,824,1,1,,,438.225,560.32,824,659,02-014,16-120,0100,SECTION S,,
14,4,1/30/2018,18140012,CD-008286009,824,1,1,,,438.225,560.32,824,659,17-449,16-120,0100,SECTION S,,
8,2,1/30/2018,18120029,CD-006624809,410,1,1,,,265.627,410,410,328,17-4523,16-120,0153,CDIOR,,
8,2,1/30/2018,18120030,CD-005284009,355,1,1,,,213.311,355,355,213,17-4523,16-120,0163,CDIOR,,
8,3,1/30/2018,18130007,CD-7282009,373,1,1,,,241.054,373,373,298,02-08,16-120,0170,CDIOR,,
6,2,1/31/2018,18120028,CD-047924709,512,2,1,,,261.663,348.16,512,332.8,15-1015,16-120,0159,CDIOR,,
6,2,1/31/2018,18120029,CD-047924709,512,2,1,,,261.663,348.16,512,332.5,15-1015,16-120,0159,CDIOR,,
6,2,1/31/2018,18120030,CD-091903009,365,1,1,,,195.042,248.2,365,237,15-1015,16-120,0159,SECTION S,,
6,2,1/31/2018,18120031,CD-072035020,263,1,1,,,140.658,178.84,263,210,17-452,16-120,0370,SECTION S,,
6,3,1/29/2018,18130009,CD-089724009,512,1,1,,,273.74,348.16,512,409,02-06,16-120,0150,SECTION S,,
6,4,1/31/2018,18140004,CD-047924709,512,2,1,,,261.663,348.16,512,332.8,15-1015,16-120,0159,CDIOR,,
19,3,1/31/2018,18130013,CD-916377000,396,1,1,,,211.837,269.28,396,396,02-019,16-120,0201,SECTION S,,
19,3,1/31/2018,18130014,CD-002775683,173,1,1,,,92.316,117.64,173,173,02-019,16-120,0243,SECTION S,,
19,3,1/31/2018,18130014,CD-002772169,173,2,1,,,92.519,117.64,173,173,02-019,16-120,0213,SECTION S,,
19,3,1/31/2018,18130014,CD-002782310,173,1,1,,,92.005,117.64,173,173,02-019,16-120,0243,SECTION S,,
22,2,1/30/2018,18120086,CD-001600009,200,1,1,,,106.946,136,200,200,17-4491,16-120,0100,CDIOR,,
22,2,1/30/2018,18120087,CD-001600009,200,2,1,,,106.946,136,200,160,17-4491,16-120,0100,CDIOR,,
22,2,1/31/2018,18120088,CD-006624709,466,1,1,,,249.319,316.88,466,372,17-4491,16-120,0181,CDIOR,,
22,3,1/31/2018,18130031,CD-6342009,377,1,1,,,201.671,256.36,377,301,02-022,16-120,0109,CDIOR,,
22,3,1/31/2018,18130032,CD-074630693,123,1,1,,,65.25,83.64,123,98,02-022,16-120,0200,SECTION S,,
22,4,1/31/2018,18140006,CCP-095355009,1050,1,1,,,546.687,1050,1050,840,17-4491,16-1203,0383,SECTION S,,
14,2,1/31/2018,18120082,CD-008344409,659,1,1,,,336.627,448.12,659,527,17-449,16-120,0109,SECTION S,,
14,2,1/31/2018,18120083,CD-086623009,512,1,1,,,273.894,348.16,512,512,17-449,16-120,0153,SECTION S,,
14,2,1/31/2018,18120083,CD-5624,331,1,1,,,175.478,225.08,331,331,17-449,16-120,0153,CDIOR,,
14,2,1/31/2018,18120084,CCP-090728009,1500,1,1,,,580.677,1500,1500,1200,17-449,16-1203,0380,SECTION S,,
14,2,1/31/2018,18120084,CCP-079428009,1500,1,1,,,727.565,1500,1500,1200,17-449,16-1203,0390,SECTION S,,
14,2,1/31/2018,18120084,CCP-090728009,1500,1,1,,,580.677,1500,1500,1200,17-449,16-1203,0380,SECTION S,,
14,2,1/31/2018,18120085,CD-006284849,540,1,1,,,287.08,367.2,540,486,17-449,16-120,0170,SECTION S,,
14,3,1/31/2018,18130011,CD-077926009,614,1,1,,,328.431,417.52,614,500,02-014,16-120,0159,SECTION S,,
8,2,1/31/2018,18120031,CD-378043000,373,2,1,,,249.256,373,373,223.5,17-4523,16-120,0153,SECTION S,,
16,3,1/31/2018,18130020,CD-068924009,466,1,1,,,246.284,316.88,466,466,02-016,16-120,0159,SECTION S,,
16,3,1/31/2018,18130021,CD-069610090,173,1,1,,,92.457,117.64,173,173,02-016,16-120,0200,CDIOR,,
